code;name;planned_revenue;probability;partner_id;agent_id;team_id;date_deadline;priority;tag_id;campaign_id;medium_id;partner_name;street;street2;zip;city;state_id;country_id;phone;mobile;email_from;website;contact_name;description;type
OPPN-01726;Boya Tuna8 / Zuni E7;4.650;;102404;V-BNC-NOR2;;04/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01727;T-WASTE (2G);17.700;;102299;V-DMART;;13/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01728;RADIKAL DARTS (NEW);56.000;;101838;V-BNC-EST2;;17/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01729;F650/G650 - Cliente Final Gepce;24.400;;102419;V-DMART;;12/12/2017;;;;;;;;;;;;;;;;;;
OPPN-01730;Lámparas de quirófano - Equipo XisCan 5000;2.000;;103795;V-IGAR;;13/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01731;PANTALLAS DE RAYSTAR;10.500;;103272;V-BNC-ESTE;;15/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01732;DATA LOGGER;9.150;;103829;V-AVAC-AN;;06/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01733;TRACKER  LOW COST;6.075;;103889;V-DMART;;15/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01734;LOCALIZACIÓN MÁQUINA;1.738;;101686;V-XAND;;29/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01735;MAQUINA CASINO;12.000;;100009;V-JCVAZ;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01736;Punto de Información  Mariscadores - Pesca;10.512;;102182;V-DMART;;25/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01737;Poner en hora relojes campanarios / Medir velocidad tractores;1.480;;120335;V-IGAR;;07/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01738;SMARTCITY;3.150;;101253;V-BNC-NORT;;19/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01739;Antena GSM - HomePack;7.750;;102198;V-DMART;;15/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01740;Rediseño máquina expendedora Ticketing Mini RC;2.622,60;;102351;V-IGAR;;21/05/2018;;;;;;;;;;;;;;;;;;
OPPN-01741;NEVERAS DE REFRESCOS;9.870;;103940;V-AVAC-AN;;09/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01742;Equipos de ITV;33.000;;120370;V-IGAR;;13/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01743;Tracking y telegestion sector Ganadero;3.375;;103774;V-BNC-NORT;;23/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01744;SUSTITUCIÓN 3G ( HUAWEI ) POR 4G;9.512,50;;102245;V-XAND;;10/11/2017;;;;Web Monolitic;TRAFFIC NETWORK SOLUTIONS S.L.;C/ BRUC 120, PRAL. 1º B;;8009;BARCELONA;BARCELONA;ES;93 205 85 62;;mmolina@trafficnow.eu;23/06/2017;28/06/2017;;
OPPN-01745;MULTICASH;35.970;;120093;V-DMART;;09/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01746;TELECONTROL HUERTOS SOLARES;2.010;;103949;V-AVAC;;22/08/2018;;;;Web Monolitic;GAMMA SOLUTIONS;C/ Benjamín Outram, 4;;28919;LEGANÉS;MADRID;ES;91 525 88 00;;ander.gordo@gammasg.com;28/09/2016;29/09/2016;M10;
OPPN-01747;;0;;103033;V-IGAR;;28/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01748;COBERTURA DENTRO DE LOS ASCENSORES;0;;103685;V-BNC-ESTE;;09/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01749;Antena Tracker Solar;15.400;;101181;V-DMART;;27/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01750;LOCALIZACION FLOTAS;93.000;;102410;V-AVAC;;06/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01751;PASO A NB IoT;12.500;;103950;V-BNC-ESTE;;23/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01752;PROYECTO: F650  (Cambio a TFT Color);38.000;;103605;V-DMART;;10/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01753;"ALTERNATIVA A TFT 5.7""";0;;100374;V-BNC-EST2;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01754;CAMBIO IMPRESORA;0;;100374;V-XAND;;06/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01755;DATA LOGGER CALIDAD DEL AGUA;12.900;;110374;V-AVAC;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01756;Paneles de tráfico en puertos de montaña;980;;103775;V-BNC-NORT;;08/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01757;NUEVA PARADA CAPMAR;15.000;;103729;V-HLAMA;;19/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01758;MOLINILLO  CAFE (LOW COST);36.320;;103840;V-BNC-NORT;;12/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01759;"Nuevo desarollo estación agroclimática ""Cesens""";30.000;;104026;V-IGAR;;04/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01760;"Equipos actuales estación agroclimática ""Cesens""";1.045;;104026;V-IGAR;;04/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01761;"Nuevo equipo médico-estético 12,1""";59.500;;100980;V-IGAR;;12/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01762;Nuevo proyecto low cost (balanzas de supermercado);85.000;;120369;V-IGAR;;04/08/2017;;;;;;;;;;;;;;;;;;
OPPN-01763;CONTROL COMPRESOR;16.850;;103955;V-BNC-NOR2;;12/06/2019;;;;;;;;;;;;;;;;;;
OPPN-01764;NB-IOT SISTEMAS DE RIEGO;2.500;;102204;V-XAND;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01765;Tablet equipos embarcados y cajeros;39.000;;100197;V-MFER;;23/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01767;STREET LIGHT;19.400;;103776;V-AVAC;;20/05/2019;;;;;;;;;;;;;;;;;;
OPPN-01769;LICITACION AGUAS DE MADEIRA. 70 ROUTERS RUT500;10.752;;103647;V-APOVEDA;;16/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01770;Visor Metro Madrid  (Sustitución Display en 226 pasos de Kapsch);59.807,50;;120060;V-IGAR;;07/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01771;Pago Tarjeta sin contacto (Metro Madrid);28.772;;120060;V-IGAR;;26/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01772;NEPTU;1.625;;101391;V-XAND;;13/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01773;CONECTIVIDAD WIRELESS EQUIPOS;1.557,50;;101476;V-XAND;;22/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01774;GSM;78.450;;104243;V-XAND;;10/09/2017;;;MKG0269-2017;Accion Marketing;SOLINGEL;C/ Bonavista, 1-3  3º 1ª;;8940;CORNELLA DE LLOBREGAT;BARCELONA;ES;;647 924 777;f.almendros@solingel.com;05/07/2017;05/07/2017;INVITACIÓN SEMINARIOS MONOLITIC-QUECTEL-VODAFONE PARA MADRID/BARCELONA/BILBAO;
OPPN-01775;NB-IOT;0;;100491;V-BNC-ESTE;;06/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01776;Servidor para miniPC (3G/4G);2.755;;120094;V-BNC-NORT;;07/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01777;"MARCADORA COUTH - CABLES LVDS 10,1""";12.600;;120338;V-DMART;;08/05/2019;;;;;;;;;;;;;;;;;;
OPPN-01778;REDES DE VIGILANCIA PARA CALIDA DE AIRE - SECTOR AGRICOLA;6.300;;102264;V-IGAR;;26/06/2019;;;;;;;;;;;;;;;;;;
OPPN-01779;TELEMETRIA CONTENEDORES-LISTA DE USUARIOS;10.500;;110322;V-AVAC;;09/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01780;CONTROL COMPRESORES;11.570;;103955;V-BNC-NOR2;;14/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01781;SENSOR PERSONAL CAÍDAS;10.280;;103962;V-BNC-EST2;;13/07/2017;;;;Proveedor;SENSE4CARE;C/Tirso de Molina 36, Of. 18;;8940;CORNELLA DE LLOBREGAT;BARCELONA;; 608 023 505;;j.manuel.moreno@sense4care.com;07/07/2017;07/07/2017;QUECTEL;
OPPN-01782;CONTROL FLOTA CAMIONES EN MÉXICO;51.000;;PT14-0499;V-ANEIL-AR;;22/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01783;CONTENEDORES URBANOS ENTERRADOS;10.500;;103961;V-AVAC-AN;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01784;CONTROL PISTACHOS;12.000;;103946;V-BNC-CENT;;10/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01785;NBIOT;2.777,50;;103963;V-XAND;;11/01/2018;;;MKG0269-2017;Accion Marketing;AEINNOVA;Telers 5-B, 2nd Floor, Office 11;;8221;TERRASSA;BARCELONA;ES;;693 362 885;Raul.aragones@aeinnova.com;28/06/2017;03/07/2017;INVITACIÓN SEMINARIOS MONOLITIC-QUECTEL-VODAFONE PARA MADRID/BARCELONA/BILBAO;
OPPN-01786;TELEMETRIA CALIDAD DEL AGUA;15.700;;103952;V-AVAC;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01787;NANOO - Máquina vending de comida.;11.925;;102198;V-DMART;;14/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01789;REDES ELECTRICAS;5.250;;101190;V-AVAC-AN;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01790;CONTROL MIGRATORIO AVES;2.750;;103851;V-AVAC-AN;;11/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01791;CONTROL ROBO DE CABLES;2.100;;102410;V-AVAC;;27/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01792;TRACKER;2.026;;103829;V-AVAC-AN;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01793;Péndulo;5.040;;103965;V-IGAR;;23/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01794;Monitorización de sensores en entorno rural;1.556;;103885;V-BNC-NORT;;12/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01795;AGRICULTURA INTELIGENTE;3.000;;103932;V-AVAC;;12/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01796;TELEMETRIA ELECTRICA;11.500;;102079;V-AVAC-AN;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01797;MONITORIZACION COTOS DE CAZA;6.000;;102527;V-BNC-CENT;;14/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01798;GLOVO;7.000;;103824;V-XAND-AR;;15/12/2017;;;;;;;;;;;;;;;;;;
OPPN-01799;NBIOT - miniPCIe  FORMATO;6.300;;120316;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01800;SEÑALIZACION DINAMICA EMERGENCIAS;15.500;;100960;V-AVAC;;09/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01801;ALIMENTADOR DE PARED;3.475;;103867;V-IGAR;;04/04/2019;;;;;;;;;;;;;;;;;;
OPPN-01802;CAMBIO MODULO 4G;18.020;;102334;V-BNC-EST2;;14/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01803;VALORACIÓN EQUIPO PARA FUTURA SUBSTITUCIÓN;0;;100392;V-ANEIL;;29/10/2018;;;MKG0265-2017;Accion Marketing;DIAGNOSTIC GRIFOLS, S.A.;PASSEIG FLUVIAL, 24;;8150;PARETS DEL VALLES;BARCELONA;ES;93 571 06 42;;eduardo.hernandez@grifols.com;13/07/2017;19/09/2017;UP-GWS01: MINI PC INDUSTRIAL LOW COST;
OPPN-01804;Plataforma IOT  para  Lavadoras (FAGOR INDUSTRIAL);12.600;;PT17-0169;V-BNC-NORT;;14/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01805;Equipo para abrir puerta vía datos GPRS;108.000;;PT16-0190;V-JCVAZ;;16/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01806;Nuevo desarrollo con NB-IoT a medio plazo (1 año);571,5;;104050;V-IGAR;;14/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01807;Máquinas sector recreativo / Cliente final: Picmatic;5.872;;103958;V-BNC-NORT;;26/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01808;CONTROL DE STOCK DE MEDICAMENTOS EN HOSPITALES POR PESAJE;3.300;;103964;V-APOVEDA;;08/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01809;COMUNICACIÓN CON EQUIPO PARA CONTROL DE RUTINAS;5.500;;103967;V-APOVEDA;;16/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01810;DETECTOR PRESENCIA MEDIANTE LED IR;14.900;;102169;V-XAND;;11/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01811;COMUNICACIÓN GPRS (Y EN EL FUTURO NB IoT);6.000;;102342;V-APOVEDA;;16/11/2018;;;;;;;;;;;;;;;;;;
OPPN-01812;EISVOGEL;30.000;;110285;V-CGAR-CE;;30/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01813;CONTROL HUMEDAD PISTACHOS;4.400;;103946;V-BNC-CENT;;07/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01814;FUENTE ALIMENTACIÓN CON CERTIFICADO IEC 60335-1/-2-7;43.750;;100034;V-XAND;;06/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01815;CONTROL EDIFICIO INTELIGENTE Y SEGURIDAD;10.000;;103612;V-APOVEDA;;03/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01816;CONTROL ILUMINACIÓN PUBLICA;40.000;;100449;V-APOVEDA;;21/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01817;VIDEO STREAMING;9.562,50;;102339;V-IGAR;;06/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01818;TRANSFORMADOR PLANAR SPEC60190;1.400;;100138;V-APOVEDA;;28/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01819;TRANSFORMADOR PLANAR SPECS60196;12.706;;100138;V-APOVEDA;;28/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01820;CONVERSOR MISIL;84.000;;130039;V-APOVEDA;;25/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01821;BALEARES;40.800;;103729;V-HLAMA;;23/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01822;ACTUALIZACIÓN DE COMUNICACIONES A NB IoT;55.000;;103971;V-APOVEDA;;15/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01823;SUSTITUIR MODULOS DE SIMCOM GPRS;27.000;;103971;V-APOVEDA;;21/12/2017;;;;;;;;;;;;;;;;;;
OPPN-01824;Placas base industriales tipo BeagleBoard-xM / Cliente final: Picmatic;46.950;;103958;V-IGAR;;11/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01825;Centralizador  para planta industrial con Sensorica.;378;;103301;V-BNC-NOR2;;23/09/2019;;;;;;;;;;;;;;;;;;
OPPN-01826;"Display 5"" Gestión de Flotas (Autobús).";4.750;;103301;V-BNC-NOR2;;12/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01827;PY6/16/0009 Sensor CO2 - Doméstico;24.325;;102264;V-IGAR;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01828;Urban - Autobuses;6.600;;102264;V-IGAR;;21/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01829;2G o 3G + BT;2.355;;101928;V-XAND;;17/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01830;EQUIPO HELIX-PC;51.732;;103665;V-ANEIL;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01831;Display Linterna;2.301;;103907;V-IGAR;;06/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01832;Entorno SICS (Sistema Inalambrico de Control y Seguridad);2.912,50;;103907;V-IGAR;;25/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01833;IMPLANTACIÓN LTE CAT. M1;5.000;;101164;V-APOVEDA;;30/09/2019;;;;;;;;;;;;;;;;;;
OPPN-01834;SENSOR INDUCTIVO - Smart Engineering (Barcelona);8.487,50;;102030;V-BNC-NOR2;;24/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01835;IMPLANTACIÓN TECNOLOGIA LTE;12.500;;100543;V-APOVEDA;;25/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01836;Fuente de alimentacion;30.000;;110487;V-MFER;;23/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01837;Cargador de baterias 150W - nuevo proyecto;15.000;;110487;V-MFER;;19/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01838;BD MEDICAL - ANTENA FLEX. CELULAR;17.250;;102030;V-BNC-NOR2;;28/07/2017;;;;;;;;;;;;;;;;;;
OPPN-01839;Puntos dispensado aceite (automoción);48.625;;101521;V-IGAR;;05/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01840;Equipos de análisis de fluidos;25.905;;103977;V-IGAR;;25/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01841;Equipos de análisis de fluidos (comunicación en remoto) / Cliente final: Acciona;4.000;;103977;V-IGAR;;28/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01842;ACTUALIZACIÓN COMUNICACIÓN SENSORES DE CALIDAD AMBIENTE;2.500;;PT15-0273;V-APOVEDA;;10/06/2019;;;;;;;;;;;;;;;;;;
OPPN-01844;150 cajeros de tickets para Hamburgo;127.797;;120060;V-IGAR;;18/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01846;LOCALIZACION Y MONITORIZACION DE GANADO;6.000;;103975;V-AVAC;;07/08/2017;;;;Proveedor;SENSOWAVE;Federico Cantero Villamil, 2B;;28935;MÓSTOLES;MADRID;ES;;691241459;CANDRES@SENSOWAVE.COM;01/08/2017;02/08/2017;;
OPPN-01847;LOCALIZACION Y MONITORIZACION DE GANADO;10.500;;103975;V-AVAC;;01/04/2019;;;;Proveedor;SENSOWAVE;Federico Cantero Villamil, 2B;;28935;MÓSTOLES;MADRID;ES;;691241459;CANDRES@SENSOWAVE.COM;01/08/2017;02/08/2017;;
OPPN-01848;Equipos telecontrol;3.005;;104059;V-BNC-NOR2;;18/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01849;SISTEMAS DE AVISO Y FUNCIONAMIENTO BARCOS DE RECREO;5.600;;101917;V-AVAC;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01850;sistema de seguridad contra intrusiones;12.000;;103349;V-AVAC-AN;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01851;URBAN - Autobuses;25.000;;103301;V-IGAR;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01852;SEAT FRANCIA;16.800;;103768;V-ANEIL;;16/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01853;PC CALIDAD DE AIRE;5.511,60;;102264;V-IGAR;;20/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01854;MONITORES NORUEGA LICITACION;0;;110574;V-MFER;;08/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01855;20 máquinas de peaje en Irun / Cliente final: Bidegi;13.100;;120060;V-IGAR;;08/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01856;IOK003 - JUGUETE EXTERIOR;11.700;;120316;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01857;"IOK003 - JUGUETE EXTERIOR (TFT 10,1"")";0;;120316;V-DMART;;16/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01858;HIPRA--- ANTENA PARA PISTOLA INYECTORA;0;;103834;V-XAND;;07/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01859;SEGUIMIENTO Y MONITORIZACION DEL GANADO;12.000;;103975;V-AVAC;;09/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01860;IKLEVER;27.700;;103826;V-DMART;;18/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01861;PESAJE INDUSTRIAL - DIBAL;2.400;;103889;V-DMART;;23/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01862;Antenas T-WASTE  Celular e ISM (Sigfox);22.600;;102299;V-DMART;;13/09/2017;;;;;;;;;;;;;;;;;;
OPPN-01863;TUBO DE LUZ;115.000;;100960;V-AVAC;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01864;RIEGO AUTOMATIZADO PARA LOS REGANTES DEL VIAR;8.900;;103982;V-AVAC-AN;;13/09/2017;;;;Proveedor;INGENIERIA Y CONTROL REMOTO, S.A.;Calle Baza 207, Edificio ICR;Pol. Ind. Jucaril;18220;ALBOLOTE;GRANADA;ES;958 43 00 05;;jlcuevas@icr-sa.com;12/09/2017;13/09/2017;BC95;
OPPN-01865;INGEREV RAPID;50.000;;102250;V-DMART;;18/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01866;INGEREV RAPID (WIFI);1.275;;102250;V-DMART;;14/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01867;INMARSAT 7;0;;110260;V-CGAR-CE;;09/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01868;IMPRESORA 3D;224.000;;103656;V-HLAMA;;03/12/2018;;;;;;;;;;;;;;;;;;
OPPN-01869;NUVATHINGS;10.000;;103985;V-XAND;;14/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01870;NUVA THINGS;0;;103469;V-XAND;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01871;GAMA PEQUEÑOS GENERADORES;0;;100138;V-APOVEDA;;25/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01872;Nuevo diseño cajero para ticketing;19.575;;120060;V-IGAR;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01873;SENSOR CALIDAD DE AIRE;2.705;;103971;V-APOVEDA;;25/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01874;DESARROLLO EQUIPO VISUALIZACIÓN TÁCTIL;155.100;;100543;V-APOVEDA;;27/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01875;LCD a medida;4.050;;120401;V-BNC-NORT;;16/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01876;Nuevo diseño cajero para ticketing;12.384,50;;120060;V-IGAR;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01877;"Equipo con pantalla de 5,7""";0;;103965;V-IGAR;;03/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01878;Localización de anciones en residencias (tracker de bajo consumo);802;;103885;V-BNC-NORT;;25/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01879;INSTALACIÓN PANELES INFORMATIVOS AVE DE MURCIA;19.117,44;;103328;V-APOVEDA;;07/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01880;;250.200;;103986;V-MFER;;22/05/2018;;;;Proveedor;SERDACAP;ISABEL COLBRAND, 10;;28050;MADRID;MADRID;ES;91 358 81 35;;s.delgado@serdacap.com;28/07/2017;28/07/2017;;
OPPN-01881;MULTISENSOR NBIoT;12.160;;103868;V-JCVAZ;;05/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01882;Lavadora Industrial IoT;17.600;;101059;V-DMART;;21/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01883;RADIADOR DOMOTICO;39.300;;101532;V-DMART;;30/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01884;Equipo calderas 2G (CLIENTE FINAL: Gas Natural);484.000;;102299;V-DMART;;11/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01885;Unidad Control Remoto para estación eléctrica / Cliente final: Viesgo;2.713,60;;120237;V-IGAR;;04/12/2018;;;;;;;;;;;;;;;;;;
OPPN-01887;Maletín demo sensor de aceite industrial (OILWEAR 2.0);11.077,50;;103977;V-IGAR;;27/06/2019;;;;;;;;;;;;;;;;;;
OPPN-01888;SINCRONISMO HORARIO STREET LIGHT;14.610;;103990;V-AVAC;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01889;Nuevo diseño cajero para ticketing;16.497,50;;120060;V-IGAR;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01890;TELKAN ( NB-IOT );2.332,50;;100893;V-XAND;;08/05/2019;;;;;;;;;;;;;;;;;;
OPPN-01891;ALTERNATIV A WAFER945 - Ruletas;43.450;;120093;V-DMART;;02/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01892;JOGOTECH;78.300;;104243;V-XAND;;06/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01893;JOGOTECH;27.800;;104243;V-XAND;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01894;WEREABLE COMPACTO CON DESPLAZAMIENTO LENTO;18.650;;100449;V-APOVEDA;;27/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01895;PROYECTO CONTROL ENERGÉTICO LUMINARIAS;20.000;;103652;V-APOVEDA;;17/06/2019;;;;;;;;;;;;;;;;;;
OPPN-01896;COMUNICACIÓN BT CON MÁQUINAS HOSTELERIA;10.650;;102177;V-APOVEDA;;25/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01898;VENDING;9.800;;100932;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01899;Tablets industriales para puestos de taller;4.035,12;;100980;V-IGAR;;21/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01900;GESTION  FLOTAS  AUTOBUSES;4.730;;102186;V-DMART;;09/07/2018;;;;;;;;;;;;;;;;;;
OPPN-01901;GESTION FLOTAS AUTOBUSES;790;;102186;V-DMART;;04/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01902;GESTION FLOTAS AUTOBUSES;790;;102186;V-DMART;;04/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01903;ELECTRUM II;70.000;;101538;V-XAND-AR;;15/05/2018;;;;;;;;;;;;;;;;;;
OPPN-01904;SITEMAS DE SEGUIMIENTO;1.225;;101190;V-AVAC-AN;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01905;Monitorización nave industrial / Cliente final: Repsol;14.000;;103995;V-IGAR;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01906;LOCKER;9.600;;103992;V-MFER;;07/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01907;CARETA SOLDADOR;29.750;;103638;V-AVAC-AN;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-01908;Gestion de Riegos;20.700;;103998;V-DMART;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01909;Monitorización de vibraciones en aerogeneradores / Cliente final: Iberdrola;160.000;;103853;V-IGAR;;24/09/2018;;;;;;;;;;;;;;;;;;
OPPN-01910;Monitorización de vibraciones en aerogeneradores;86.400;;103853;V-IGAR;;24/01/2018;;;;;;;;;;;;;;;;;;
OPPN-01911;SMARTCITY;4.950;;120010;V-DMART;;28/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01912;MANUSA DOOR;35.000;;103661;V-XAND;;29/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01913;MOTO ELECTRICA POLICIA DE MALAGA;18.500;;102297;V-AVAC-AN;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-01914;EQUIPO DE VENDING;1.950;;103996;V-BNC-UE;;11/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01916;BARCELONA;0;;110574;V-MFER;;07/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01917;Máquinas sector recreativo / Cliente final: Picmatic;7.560;;103958;V-IGAR;;11/11/2018;;;;;;;;;;;;;;;;;;
OPPN-01918;"Centralita alta Gama con TFT de 4,3"".";6.850;;100202;V-BNC-NOR2;;12/07/2019;;;;;;;;;;;;;;;;;;
OPPN-01919;Integración de SCADA de energías / Cliente final: BP;0;;PT17-0132;V-IGAR;;18/10/2017;;;;;;;;;;;;;;;;;;
OPPN-01920;WATERNET;17.475;;103998;V-DMART;;08/02/2018;;;;;;;;;;;;;;;;;;
