"unique_code"|"subject"|"date"|"author_id"|"res_id"|"res_model"|"message_type"|"body"
"147"|"Producto"|"2021-07-20 00:00:00"|"OdooBot"|"ESP-WROOM-02"|"product.template"|"comment"|"LTB propuesto por Monolitic a recomendación del fabricante "
"148"|"Producto"|"2021-07-20 00:00:00"|"OdooBot"|"ESP-WROOM-02_4MB"|"product.template"|"comment"|"EOL propuesto por Monolitic a recomendación del fabricante "
"149"|"Producto"|"2021-07-20 00:00:00"|"OdooBot"|"ESP-WROOM-02-MUE"|"product.template"|"comment"|"EOL propuesto por Monolitic a recomendación del fabricante "
"150"|"Producto"|"2021-07-20 00:00:00"|"OdooBot"|"ESP-WROOM-S2"|"product.template"|"comment"|"EOL propuesto por Monolitic a recomendación del fabricante "
"151"|"Producto"|"2021-06-09 00:00:00"|"Aina Servent"|"FLD-101FMLG1PCFA1#00"|"product.template"|"comment"|"Nos dejan 10ud en primer pedido "
"152"|"Producto"|"2021-10-13 00:00:00"|"Aina Servent"|"FLD-101HML20PUFA2#01"|"product.template"|"comment"|"El usuario ASERVENT ha marcado este producto como crítico Marcado como crítico porque habrá que cargar el FW apropiado. "
"153"|"Producto"|"2021-11-04 00:00:00"|"OdooBot"|"GASMAB-010M081-MHF4"|"product.template"|"comment"|"conector para placas M.2. "
"154"|"Producto"|"2021-11-11 00:00:00"|"Roger Relats"|"GENE-BSW5-A12-0002"|"product.template"|"comment"|"Modificación del chip de LAN ( new LAN chip RTL8119-CG), mismo chip de Audio ALC892 Audio IC "
"155"|"Producto"|"2021-07-20 00:00:00"|"Jordi Gutiérrez"|"INTEGRACION-SMART-TOILETTE"|"product.template"|"comment"|"Esta integracion supone 100 horas de desarrollo pero asumiremos 50 h como inversión "
"156"|"Producto"|"2021-07-21 00:00:00"|"Aina Servent"|"IPPS-1568-SKL2-EP00-4000-R"|"product.template"|"comment"|"El usuario ASERVENT ha indicado que este producto ya no es crítico "
"157"|"Producto"|"2021-07-29 00:00:00"|"Aina Servent"|"JH104LOPN-MA1000"|"product.template"|"comment"|"La antigua ref era JH104LOPN-1000 "
"158"|"Producto"|"2021-10-07 00:00:00"|"Aina Servent"|"JH104LOPN-MA1000"|"product.template"|"comment"|"Nueva ref JH104LOPN-VL1000 "
"159"|"Producto"|"2021-09-13 00:00:00"|"Aina Servent"|"JH104LOPN-VL1000"|"product.template"|"comment"|"Avisar a PM cuando llegue el material Cambio en el LED e IC de la controladora "
"160"|"Producto"|"2021-09-06 00:00:00"|"Aina Servent"|"JH104LPNN-1000V5-SAT"|"product.template"|"comment"|"Es un repuesto del monitor JH104LOPN 190USD "
"161"|"Producto"|"2021-07-02 00:00:00"|"Aina Servent"|"JH150CNTR-3230"|"product.template"|"comment"|"15USD "
"162"|"Producto"|"2021-10-07 00:00:00"|"Aina Servent"|"JH150LOPN-1000-FAN-IR900"|"product.template"|"comment"|"el filtro IR tiene MOQ de 2Kpcs "
"163"|"Producto"|"2021-07-21 00:00:00"|"Aina Servent"|"JH156WLOPN-1000"|"product.template"|"comment"|"MOQ 100pcs porque lleva PCAP "
"164"|"Producto"|"2021-10-27 00:00:00"|"Aina Servent"|"KIT-UPFIRMWARE-ICFT5446"|"product.template"|"comment"|"Kit de actualización para firmware de chip Focaltech FT5446) "
"165"|"Producto"|"2021-06-07 00:00:00"|"Aina Servent"|"LT1813-4D-UKE7-P40"|"product.template"|"comment"|"Se sube nuevo datasheet con nuevo brillo "
"166"|"Producto"|"2021-06-21 00:00:00"|"Aina Servent"|"LT5K33-3D-ULE1-SA8-Z"|"product.template"|"comment"|"Se reemplaza por LT5K33-1Y-ULE1-SA8-Z "
"167"|"Producto"|"2021-11-09 00:00:00"|"Aina Servent"|"MI0096C1T-4"|"product.template"|"comment"|"Nos dejan comprar series más bajas "
"168"|"Producto"|"2021-06-04 00:00:00"|"Aina Servent"|"MI0154BT-3-CONNECTOR"|"product.template"|"comment"|"Se puede comprar menos pero más caro "
"169"|"Producto"|"2021-09-02 00:00:00"|"Aina Servent"|"MI0430Z1T-10CP-PCAP-TEST"|"product.template"|"comment"|"150USD "
"170"|"Producto"|"2021-06-09 00:00:00"|"Aina Servent"|"MI0560F1T-1"|"product.template"|"comment"|"EOL debido a cambios con el IC "
"171"|"Producto"|"2021-11-09 00:00:00"|"Aina Servent"|"MI0700S6T-15CP1"|"product.template"|"comment"|"No dejan hacer pedidos más pequeños "
"172"|"Producto"|"2021-06-30 00:00:00"|"Aina Servent"|"MI1040PT-1"|"product.template"|"comment"|"El usuario ASERVENT ha marcado este producto como crítico "
"173"|"Producto"|"2021-06-18 00:00:00"|"Aina Servent"|"MI12864BZ-G"|"product.template"|"comment"|"Alternativa a PE12864WRF-026-H-Q "
"174"|"Producto"|"2021-07-12 00:00:00"|"Aina Servent"|"M-NT68LVDSBBVKB01-V01"|"product.template"|"comment"|"Cambio IC, por favor avisad a PM ya que forma parte de un kit para SEABERY "
"175"|"Producto"|"2021-07-30 00:00:00"|"Roger Relats"|"OS-W10E-600-01809-MUI"|"product.template"|"comment"|"Win10 IoT Ent LTSC 2019 MultiLang OEI Entry (ESD) , EPKEA,64bit "
"176"|"Producto"|"2021-06-14 00:00:00"|"Roger Relats"|"PA10-R305SPC246XR326TBR4"|"product.template"|"comment"|"Configuración de discos de 1TB para RAID 5 "
"177"|"Producto"|"2021-06-14 00:00:00"|"Roger Relats"|"PA8-DRPC230U5CR8SSD120"|"product.template"|"comment"|"Instalar BIOS especial USB power off: ROM_V588AR10_BCN.zip (Rubén la instaló en el proto) Release Note: 1. Modify BIOS setup items default value a. Power Saving Function (ERP) set [Enabled] "
"178"|"Producto"|"2021-06-14 00:00:00"|"Roger Relats"|"PA8-DRPC230U5CR8SSD120/R01"|"product.template"|"comment"|"Instalar BIOS especial USB power off: ROM_V588AR10_BCN.zip (Rubén la instaló en el proto) Release Note: 1. Modify BIOS setup items default value a. Power Saving Function (ERP) set [Enabled] "
"179"|"Producto"|"2021-09-29 00:00:00"|"Roger Relats"|"PA9-UIBX250SSD120WIN"|"product.template"|"comment"|"El pedido de venta se debe entrar en 2 líneas: PA9-UIBX250SSD120/R01  + WIN10-IOTE2019-E-RS "
"180"|"Producto"|"2021-07-23 00:00:00"|"Aina Servent"|"PB0-104PH102768TLVDS/PCAP3/R06"|"product.template"|"comment"|"Tiempos correctos, revisados por producción "
"181"|"Producto"|"2021-07-23 00:00:00"|"Aina Servent"|"PB0-104PH102768TLVDS/PCAP3/R07"|"product.template"|"comment"|"Tiempos correctos, revisados por producción "
"182"|"Producto"|"2021-09-29 00:00:00"|"Aina Servent"|"PB0-104PH102768TLVDS/PCAP3/R07"|"product.template"|"comment"|"COMBO-PH10276-I50V10-PD nuevo cable de PRODATA "
"183"|"Producto"|"2021-06-04 00:00:00"|"Aina Servent"|"PB9-104ALGBT05R2CP/2I"|"product.template"|"comment"|"Incorpora un cristal laminado que nos da problemas, desde producción y SAT se recomienda encarecidamente dejar de suministrar estos productos "
"184"|"Producto"|"2021-10-13 00:00:00"|"Roger Relats"|"PB9-215KTMHBSAPL1R4M32/R03"|"product.template"|"comment"|"En el desglose de l proto falta el cable de alimentación que se hará en Monolitic "
"185"|"Producto"|"2021-10-19 00:00:00"|"Roger Relats"|"PC9-65BSW502R4MS32PCAPL/R02"|"product.template"|"comment"|"Se crea revisión R02 para nueva TFT G065VN01V2-IC sustituyendo al modelo G065VN01V2, donde cambia el IC "
"186"|"Producto"|"2021-06-04 00:00:00"|"Aina Servent"|"PD0-185MONOFCAP6/R01"|"product.template"|"comment"|"Incorpora un cristal laminado que nos da problemas, desde producción y SAT se recomienda encarecidamente dejar de suministrar estos productos "
"187"|"Producto"|"2021-10-25 00:00:00"|"Roger Relats"|"PD0-BIOSMIXH310/SOR"|"product.template"|"comment"|"Actualizar a BIOS V04VQM10 (fecha fichero enviaod por Aaeon 22/07/2021) VBIOS: MIX_H310A1_cfl_1014.datGOP: MIX_H310A1_Vb ME Type: ConsumerME Version: 12.0.5.1117 "
"188"|"Producto"|"2021-10-25 00:00:00"|"Roger Relats"|"PD0-BIOSMIXH310/SOR/R00"|"product.template"|"comment"|"Actualizar a BIOS V04VQM10 (fecha fichero enviaod por Aaeon 22/07/2021) VBIOS: MIX_H310A1_cfl_1014.datGOP: MIX_H310A1_Vb ME Type: ConsumerME Version: 12.0.5.1117 "
"189"|"Producto"|"2021-11-09 00:00:00"|"Roger Relats"|"PD0-BIOSMIXH310/SOR/R00"|"product.template"|"comment"|"Se cambia versión de placa MIX-H310A1-A10 a A11 debido a chip Audio "
"190"|"Producto"|"2021-06-04 00:00:00"|"Aina Servent"|"PD0-JH1501500RTPCX11-U"|"product.template"|"comment"|"Incorpora un cristal laminado que nos da problemas, desde producción y SAT se recomienda encarecidamente dejar de suministrar estos productos "
"191"|"Producto"|"2021-06-16 00:00:00"|"Roger Relats"|"PD9-PICOKBI3R8M264G"|"product.template"|"comment"|"Asegurarse que el jumper JP5 (Auto power button Enable/Disable selection) esta en la posicion 4-6 (Disable) ya que por defecto viene como 2-4 (Enable) "
"192"|"Producto"|"2021-06-16 00:00:00"|"Roger Relats"|"PD9-PICOKBI3R8M264G/R00"|"product.template"|"comment"|"Asegurarse que el jumper JP5 (Auto power button Enable/Disable selection) esta en la posicion 4-6 (Disable) ya que por defecto viene como 2-4 (Enable) "
"193"|"Producto"|"2021-06-07 00:00:00"|"Aina Servent"|"PE12864WRF-026-H-Q"|"product.template"|"comment"|"Cuando llegue el pedido de compra de 1kpcs habrá que enviar 5ud a Multi-inno. "
"194"|"Producto"|"2021-06-21 00:00:00"|"Aina Servent"|"PE12864WRF-087-H-Q"|"product.template"|"comment"|"Powertip anuncia que esta ref tiene un EOL debido al IC, dejan realizar un último LTB, el cliente ha solicitado 10-15K y se buscarán alternativas "
"195"|"Producto"|"2021-10-06 00:00:00"|"Aina Servent"|"PE12864WRF-087-H-Q"|"product.template"|"comment"|"Le reemplaza PE12864WRF-095-H-Q "
"196"|"Producto"|"2021-09-29 00:00:00"|"Roger Relats"|"PE-5002"|"product.template"|"comment"|" "
"197"|"Producto"|"2021-11-29 00:00:00"|"Aina Servent"|"PH102768T001-ZAA"|"product.template"|"comment"|"Nos dejan reducir MOQ a 40pcs ver correo Annie "
"198"|"Producto"|"2021-10-26 00:00:00"|"Aina Servent"|"PH128800T003-ZFC01"|"product.template"|"comment"|"Probar con MI1210KT-1CP1 "
"199"|"Producto"|"2021-11-11 00:00:00"|"Aina Servent"|"PH320240T-022-I09Q"|"product.template"|"comment"|"Solomon no les cotiza más IC "
"200"|"Producto"|"2021-06-14 00:00:00"|"Aina Servent"|"PH480272T005-IAB11"|"product.template"|"comment"|"ALternativa MI0430H5T-2RP "
"201"|"Producto"|"2021-11-03 00:00:00"|"Aina Servent"|"PH800480T013-IDF02"|"product.template"|"comment"|"PH800480T013-ICC09 coger esta "
"202"|"Producto"|"2021-07-26 00:00:00"|"Aina Servent"|"PH800480T033-ICC06"|"product.template"|"comment"|"Mismo P/N que PH800480T033-ICC05 pero con FW de FOCALTECH "
"203"|"Producto"|"2021-11-18 00:00:00"|"Roger Relats"|"PICO-APL1-A11-F001"|"product.template"|"comment"|"Se crea revisión A11 por cambio de IC Audio. "
"204"|"Producto"|"2021-07-23 00:00:00"|"Aina Servent"|"PVC-185MONOFCAP6/R01"|"product.template"|"comment"|"Se bloquea el producto porque en la próxima producción se deberá de subir el tiempo de montaje a 1,5h y verificación a 0,5h "
"205"|"Producto"|"2021-10-06 00:00:00"|"Aina Servent"|"PVC-185MONOFCAP6/R02"|"product.template"|"comment"|"Los táctiles los debe enviar el cliente "
"206"|"Producto"|"2021-09-02 00:00:00"|"Aina Servent"|"PVC-TM097TDHG04-DVI-2/R02"|"product.template"|"comment"|"Esta nueva versión ha cambiado la versión de controladora debido al IC, en julio el equipo comercial la puso en marcha y se homologó "
"207"|"Producto"|"2021-06-18 00:00:00"|"Aina Servent"|"RDX0046-FHW-000"|"product.template"|"comment"|"Alternativa de PE12864WRF-026-H-Q "
"208"|"Producto"|"2021-11-23 00:00:00"|"David Ruiz"|"REWORK-FILTRO-70PRESTIGE"|"product.template"|"comment"|"Versión suministro + instalación en monitor de su propiedad = 39,40° "
"209"|"Producto"|"2021-07-29 00:00:00"|"OdooBot"|"RUT240_EU/M"|"product.template"|"comment"|"Router con módulo de MEIG "
"210"|"Producto"|"2021-07-29 00:00:00"|"OdooBot"|"RUT950_EU/M"|"product.template"|"comment"|"Dispositivo con módulo MEIG "
"211"|"Producto"|"2021-07-29 00:00:00"|"OdooBot"|"RUT955_EU/M"|"product.template"|"comment"|"Dispositivo con módulo de MEIG "
"212"|"Producto"|"2021-07-05 00:00:00"|"Carles García"|"S-812C33BMC-C4NT2G"|"product.template"|"comment"|"REEMPLAZO S-812C33BMC-C4NT2U "
"213"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"SC66-E-TE-A"|"product.template"|"comment"|"Producto alternativo SC66MWNA-32GB-UNN "
"214"|"Producto"|"2021-11-19 00:00:00"|"OdooBot"|"TABNEU868"|"product.template"|"comment"|"Para utilizar esta referencia se debe contratar una de las tempo solution SRVSETUPSW, SRVSUBTAB(M) o SRVSUBTAB(A) "
"215"|"Producto"|"2021-06-08 00:00:00"|"Aina Servent"|"TIRM-F0603-3000-24-COB"|"product.template"|"comment"|"22,54USD, nos dejan hacer preseries de 100pcs primero Avisar a PM cuando llegue porque hay que probar la tira y confeccionar el datasheet El usuario ASERVENT ha marcado este producto como crítico "
"216"|"Producto"|"2021-06-21 00:00:00"|"Roger Relats"|"TORNILLOS-ESYCARGO-NG"|"product.template"|"comment"|"https://www.amazon.es/Easycargo-Juego-Tornillos-Ventilador-Unidades/dp/B07VR165LG "
"217"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UC15EB-128-STD-MUE"|"product.template"|"comment"|"Producto alternativo UC15EC "
"218"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UC3552"|"product.template"|"comment"|"Ya no está activo "
"219"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UG85-L00E-868"|"product.template"|"comment"|"Producto altenativo UG65-868M "
"220"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UR32-L00E-W"|"product.template"|"comment"|"Producto alternativo UR32-L04EU-W-485 "
"221"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UR32-L04EU-G-P"|"product.template"|"comment"|"No existe ya posibilidad de GPS y POE simultaneo "
"222"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UR35-L04EU"|"product.template"|"comment"|"utilizar eferencia UR35-L04E-W "
"223"|"Producto"|"2021-08-03 00:00:00"|"OdooBot"|"UR35-L04EU-P"|"product.template"|"comment"|"A partir de ahora utilizar UR35-L04EU-G-P-W "
"224"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-500GL-W-G"|"product.template"|"comment"|"Pasar a utilizar UR75-500GL-G-W "
"225"|"Producto"|"2021-10-19 00:00:00"|"OdooBot"|"UR75-500GL-W-G"|"product.template"|"comment"|"NO UTILIZAR ESTA REFERENCIA "
"226"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-500GL-W-G-P"|"product.template"|"comment"|"Pasar a utilizar producto UR75-500GL-G-P-W "
"227"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-L04EU-W"|"product.template"|"comment"|"Pasar a utilizar producto UR75-L04EU-G-W "
"228"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-L04EU-W-G"|"product.template"|"comment"|"Pasar a utilizar producto UR75-L04EU-G-W "
"229"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-L04EU-W-G-P"|"product.template"|"comment"|"Pasar a utilizar producto UR75-L04EU-G-P-W "
"230"|"Producto"|"2021-08-04 00:00:00"|"OdooBot"|"UR75-L04EU-W-P"|"product.template"|"comment"|"Pasar a utilizar producto UR75-L04EU-G-P-W "
"231"|"SleadsSec"|"2021-06-16 00:00:00"|"Carles García"|"SL014815"|"crm.lead"|"comment"|"Sener Bilbao solo temas mecaniscos . Este cliente esta controlado,Electronia enn BCN y Madrid. "
"232"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014831"|"crm.lead"|"comment"|"Favor enviar oferta para 2 x sensor oxIgenio, modelo KE-25F3. "
"233"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014832"|"crm.lead"|"comment"|"Solicita el envío del PFD del webinar sobre SMART LOGISTICS "
"234"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014833"|"crm.lead"|"comment"|"Estaríamos interesados en vuestra experiencia con quectel. Podrías poneros en contacto con nosotros por favor? "
"235"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014837"|"crm.lead"|"comment"|"Tenemos una línea de producción de montaje en SMD y nos gustaría nos gustaría poner etiquetas térmicas en las PCBs con un código que le pondríamos, para así cuando pase por el horno para la soldadura no se despeguen. Si me podéis informar un poco que nos podéis ofrecer y  si necesitáis algún tipo de especificación que necesitéis. "
"236"|"SleadsSec"|"2021-06-01 00:00:00"|"Carmen González"|"SL014837"|"crm.lead"|"comment"|"Se cambia el vendedor asignado de V-BNC-SUR a V-RIP "
"237"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014842"|"crm.lead"|"comment"|"Me gustaría recibir oferta con plazos de entrega de 21 modulos M-7015P-G-CR de ICP DAS. "
"238"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014843"|"crm.lead"|"comment"|"Necesitamos adquirir un PC industrial con las siguientes especificaciones mínimas: >4 Gb Ram 1 Toma Ethernet Algunos puertos USB 500 Gb almacenamiento 2 puertos serie RS485 Procesador i5 o equivalente SO Windows 10 instalado No requiere ninguna interfaz integrada y por lo tanto, no es necesaria la pantalla. Por favor, podría pasarme un presupuesto y sobretodo, indicarme los plazos de entrega. Necesitamos agilizarlo para este mes. "
"239"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014844"|"crm.lead"|"comment"|"Necesitaríamos conocer plazos de entrega se barajan para las antenas ANTENOVA SR42I052 ANTENA ANTENOVA SR4L034-R Así como pedidos mínimos si los hubiera "
"240"|"SleadsSec"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"SL014845"|"crm.lead"|"comment"|"Este contacto desea suscribirse a nuestra newsletter mensual Contactar solo si se considera preciso, de lo contrario cerrar el lead "
"241"|"SleadsSec"|"2021-06-02 00:00:00"|"Gloria Mohedano"|"SL014846"|"crm.lead"|"comment"|"Nuevo suscriptor a la Newsletter "
"242"|"SleadsSec"|"2021-06-02 00:00:00"|"Gloria Mohedano"|"SL014848"|"crm.lead"|"comment"|"Quiero instalar en maquinas expendedoras una impresora de recibos. Necesito los datos de este producto para saber si es valida para el usp que la vamos a dar. "
"243"|"SleadsSec"|"2021-06-02 00:00:00"|"José Luis Trillo"|"SL014849"|"crm.lead"|"comment"|"Se cambia el vendedor asignado de V-RIP a V-BNC-ESTE "
"244"|"SleadsSec"|"2021-06-15 00:00:00"|"Abel Neila"|"SL014849"|"crm.lead"|"comment"|"compras@ham.es "
"245"|"SleadsSec"|"2021-06-03 00:00:00"|"Carmen González"|"SL014850"|"crm.lead"|"comment"|"Fabricante de calefacción y calderas. Comunican via Wifi. Tambien utilizan TFTs. Enviado catálogo de visualización y comunicaciones industriales "
"246"|"SleadsSec"|"2021-06-03 00:00:00"|"Carmen González"|"SL014851"|"crm.lead"|"comment"|"Se dedican al pesaje industrial. Dependiendo del equipo que fabriquen si que pueden poner un Panel PC pero como mucho compran 3 uds/año Utilizan impresoras de la marca Custom. Enviada información de Hardware industrial. "
"247"|"SleadsSec"|"2021-06-04 00:00:00"|"Carmen González"|"SL014852"|"crm.lead"|"comment"|"FABRICAN SIRENAS Y CAJAS FUERTES. "
"248"|"SleadsSec"|"2021-06-07 00:00:00"|"Carmen González"|"SL014854"|"crm.lead"|"comment"|"Oferta para 3.060 y 6.060 del MC60 "
"249"|"SleadsSec"|"2021-06-07 00:00:00"|"Carmen González"|"SL014855"|"crm.lead"|"comment"|"Es una empresa italiana y los desarrollos los hacen en Italia. Aquí compran roiters y gateways Lorawan "
"250"|"SleadsSec"|"2021-06-08 00:00:00"|"Gloria Mohedano"|"SL014856"|"crm.lead"|"comment"|"Solicita el envío del PDF del webinar soluciones HMI avanzadas. "
"251"|"SleadsSec"|"2021-06-08 00:00:00"|"Gloria Mohedano"|"SL014857"|"crm.lead"|"comment"|"Necesito precio y plazo de entrega del siguiente material INNODISK 	Tarjeta 4GB Industrial Ref: DC1M-04GD31C1D-15 A la espera de vuestras noticias OFERTA MATERIAL URGENTE "
"252"|"SleadsSec"|"2021-06-08 00:00:00"|"Gloria Mohedano"|"SL014858"|"crm.lead"|"comment"|"estoy buscando un monitor de 12"" para integrar informacion para informacion para el ciudadano en un cuadro electrico de calle. Preferiblemente el monitor debería ser IP65 o mas. En caso contrario, he visto que en litemax hay un monitor de ese tamaño que ofrece diferentes opciones de anclaje que tambien podrían er interesantes. Agradeceria que me enviaseis una oferta con las opciones que tengais. "
"253"|"SleadsSec"|"2021-06-08 00:00:00"|"Gloria Mohedano"|"SL014859"|"crm.lead"|"comment"|"Pueden ayudarnos a conocer si el siguiente material que un su día Vds. nos sirvieron si aún continúa activo o si por el contrario tiene reemplazo? KIT PANTALLA TFT 7"" TOUCH-SCREEN A2 	MONOLITHIC MEMO PB0-PH800480TYAT070DVI/P 26-dic-18	4200334546-10	MONOLITIC S.A "
"254"|"SleadsSec"|"2021-06-08 00:00:00"|"Abel Neila"|"SL014936"|"crm.lead"|"comment"|"Ya se están trabajando los temas de comunicaciones con este cliente. "
"255"|"SleadsSec"|"2021-06-08 00:00:00"|"Abel Neila"|"SL014941"|"crm.lead"|"comment"|"Ya se presentaron los temas de comunicaciones. "
"256"|"SleadsSec"|"2021-06-08 00:00:00"|"Abel Neila"|"SL014943"|"crm.lead"|"comment"|"No consigo contactar con el cliente, no responde a correos. "
"257"|"SleadsSec"|"2021-06-17 00:00:00"|"José Luis Trillo"|"SL014951"|"crm.lead"|"comment"|"distribución de material electrico, ni le llamo, esto no es un sl "
